source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,smiles,unimol_similarity,moltrans,drugban,tankbind
G2,reinvent_transmol,5.367377281,6.323412895,5.683225155,7.648614883,-10.4,-1.246312141,0.924603939,CCn1c(C(=O)N(C)CC(=O)O)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,0.9283895492553712,0.9314119219779968,0.0255357585847377,
G2,reinvent_transmol,6.66744566,6.874246597,5.975146294,8.4036026,-10.3,-1.203654528,0.919618785,CCn1c(C(=O)N(C)CCC#N)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8687325716018677,0.8923677802085876,0.2717645168304443,
G2,reinvent_transmol,6.555407524,6.918280602,5.246098995,8.324584961,-9.6,-0.83259362,0.920925736,CCn1c(C(=O)N(CCC#N)CCC#N)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8908286690711975,0.976725935935974,0.5078630447387695,
G2,reinvent_transmol,7.057174683,6.358311653,6.996700764,8.503624916,-11.3,-1.559705853,0.932854474,CCn1c(C(=O)NC(C(=O)O)C(C)C)ccc1C(CC)(CC)c1ccc(C#CC(O)(CC)CC)c(C)c1,0.8956966996192932,0.9626970291137696,0.871200442314148,
G2,reinvent_transmol,5.285358906,5.602983475,5.819421768,6.908430099,-10.1,-0.761655629,0.918887258,CCn1c(C(=O)NCCCN(C)C)ccc1C(CC)(CC)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,0.8553167581558228,0.935171902179718,0.196326270699501,
G2,reinvent_transmol,6.650052547,6.319408417,5.917236328,7.958762169,-10.1,-0.262441307,0.922664165,CCn1c(C(=O)NCCCN(C)C)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,0.8669999837875366,0.8630741834640503,0.0146207734942436,
G2,reinvent_transmol,7.14441824,6.430638313,5.918632507,6.345791817,-10.8,-0.064472899,0.927545071,CCn1c(C(=O)NCCCN2CCOCC2)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,0.8682360649108887,0.8980371356010437,0.0020743941422551,
G2,gmdldr_transmol,6.8675313,8.176403999,7.758981705,9.486702919,-11.8,-1.755480289,0.921491742,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCC)CC(O)C(OCCCO)C1O,0.9306491613388062,0.8827881813049316,0.7700512409210205,
G2,reinvent_transmol,6.323387623,6.702601433,7.072906017,7.972141266,-10.3,-1.290553927,0.929700971,CCn1c(C(=O)NCCCO)ccc1C(CC)(CC)c1ccc(C#CC(O)(CC)CC)c(C)c1,0.9180523157119752,0.962125837802887,0.562463641166687,
G2,reinvent_transmol,6.639708996,6.25895834,6.247148514,8.138916969,-10.0,-0.394430101,0.914248884,CCn1c(C(=O)NCCN(C)C)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,0.8585515022277832,0.9465376734733582,0.0139163881540298,
G2,reinvent_transmol,6.67789793,6.338424683,5.908215523,7.760806084,-10.1,-0.29325819,0.912891865,CCn1c(C(=O)NCCN)ccc1C(CC)(CC)c1ccc(OCCC(O)(CC)CC)c(C)c1,0.908164083957672,0.950694739818573,0.007241335697472,
G2,gmdldr_reinvent,6.387432098,7.380070686,5.391427517,9.532369614,-10.2,-0.249303281,0.929410756,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(=O)O)CC(O)CC1O,0.9261337518692015,0.9614547491073608,0.2199379652738571,
G2,gmdldr_reinvent,7.988278389,7.938129425,7.474480629,9.563134193,-12.2,-1.909383535,0.929999352,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)(C)CC(C)(C)O)CC(O)CC1O,0.9826871752738952,0.9650870561599731,0.7516348958015442,
G2,gmdldr_reinvent,8.316912651,8.161810875,7.778336048,9.653635025,-10.3,-1.114530921,0.930210888,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)(C)O)CC(O)CC1O,0.9660966992378236,0.8692163825035095,0.149942398071289,
G2,gmdldr_reinvent,8.36060524,7.729525566,7.492533684,9.340966225,-11.8,-1.950939417,0.928765237,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)C)CC(O)CC1O,0.9636025428771972,0.8651975989341736,0.0558212175965309,
G2,gmdldr_reinvent,8.076723099,8.518789291,7.310641289,9.680671692,-12.7,-2.261143684,0.926797807,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCCC(C)(C)O)CC(O)CC1O,0.978075385093689,0.9072903394699096,0.4546176791191101,
G2,gmdldr_reinvent,7.263942719,8.673665047,7.471953869,9.619132996,-10.3,-1.339292049,0.918435276,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCCCO)CC(O)CC1O,0.9804164171218872,0.9088605046272278,0.1024155989289283,
G2,gmdldr_reinvent,8.313011169,8.427350044,7.626875877,9.514644623,-10.4,-1.660843015,0.927764535,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCC)CCCC)CC(O)CC1O,0.948620617389679,0.8560789227485657,0.1646052002906799,
G2,gmdldr_transmol,8.476368904,7.840998173,7.047996521,9.400568008,-12.0,-2.341940641,0.92247355,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,0.9678122401237488,0.8078320622444153,0.055219504982233,
G2,gmdldr_reinvent,8.353161812,7.893676281,7.293498993,9.585186958,-11.0,-1.655585527,0.920379937,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C)CC(O)CC1O,0.9428584575653076,0.9432221055030824,0.0287845060229301,
G2,gmdldr_reinvent,8.012378693,8.185301781,7.015144348,9.737280846,-11.7,-1.299220681,0.921283364,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)(C)O)CC(O)CC1O,0.9751601815223694,0.9040538668632508,0.3088442087173462,
G2,gmdldr_reinvent,8.254541397,8.308357239,7.168940544,9.626991272,-11.6,-1.456413984,0.924840569,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)C)CC(O)CC1O,0.9825733304023744,0.8795392513275146,0.0686689764261245,
G2,gmdldr_reinvent,8.205066681,8.144925117,7.2489748,9.627536774,-10.9,-2.587521076,0.931750715,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)CC(C)(C)O)CC(O)CC1O,0.9819830656051636,0.927129864692688,0.3474730551242828,
G2,gmdldr_reinvent,8.780329704,8.543195724,7.499647617,9.519054413,-11.7,-1.858824849,0.925086498,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)CC)CC(O)CC1O,0.9685813784599304,0.8618536591529846,0.0808923617005348,
G2,gmdldr_reinvent,7.802532673,8.083460808,7.106479645,9.697929382,-11.4,-1.927687645,0.920661569,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(O)CC(C)(C)O)CC(O)CC1O,0.9675019979476928,0.9505865573883056,0.1332297921180725,
G2,gmdldr_reinvent,8.363257408,8.449359894,7.377910614,9.653749466,-11.3,-1.552950382,0.928462923,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(O)CC)CC(O)CC1O,0.9569051265716552,0.844724714756012,0.0359667614102363,
G2,gmdldr_reinvent,8.853330612,8.718446732,7.477488041,9.661923409,-11.4,-1.520493746,0.923343778,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC)CC(O)CC1O,0.9559104442596436,0.9570040106773376,0.0552930012345314,
G2,gmdldr_reinvent,7.907497883,8.195908546,7.697176456,9.603404999,-11.2,-1.206358433,0.933456242,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)C(O)CC1O,0.9679349064826964,0.936860740184784,0.6368504166603088,
G2,gmdldr_reinvent,8.196698189,8.228028297,7.662236214,9.601915359,-10.6,-2.26284647,0.932764232,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC(O)C(C)C1O,0.94208562374115,0.9421749711036682,0.6012587547302246,
G2,gmdldr_transmol,8.572694778,8.236970901,7.325033188,9.766239166,-11.9,-2.567162037,0.929548264,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(CCC)C1O,0.9325608015060424,0.9250564575195312,0.5497955083847046,
G2,gmdldr_reinvent,7.90452528,8.149422646,7.620714188,9.68428421,-10.5,-1.779565573,0.933268726,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC(O)C1O,0.9620734453201294,0.930225908756256,0.5890536904335022,
G2,gmdldr_reinvent,7.881289482,8.110589027,7.337198734,9.728513718,-12.7,-1.936671376,0.925168455,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC(O)CC1O,0.9711099863052368,0.9344719648361206,0.2789506018161773,
G2,gmdldr_reinvent,8.193131447,7.944349289,7.521065712,9.479950905,-10.8,-1.404961348,0.918204248,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC1O,0.9609876871109008,0.9025731682777404,0.3431693911552429,
G2,gmdldr_reinvent,7.431103706,8.730453491,7.431138992,9.197572708,-10.7,-2.507951975,0.921513379,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)(CC)CC)CC(O)CC1O,0.9857180118560792,0.8767845630645752,0.1981915086507797,
G2,gmdldr_reinvent,8.216787338,7.861194611,7.267107964,9.845149994,-12.5,-2.220601797,0.91973573,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)(C)O)CC(O)CC1O,0.9760462045669556,0.9234507083892822,0.2746493816375732,
G2,gmdldr_reinvent,8.526046753,7.972869873,7.450297356,9.611427307,-10.2,-1.665002584,0.923606515,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC)CC(O)CC1O,0.9660640954971312,0.961577534675598,0.0580630861222744,
G2,gmdldr_reinvent,6.745537758,7.802678108,6.265326977,9.669286728,-10.4,-0.652561426,0.922003925,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(=O)O)CC(O)CC1O,0.9561605453491212,0.8990375995635986,0.1495651006698608,
G2,gmdldr_reinvent,8.289661407,7.85766983,7.569021225,9.645210266,-11.4,-2.268086672,0.929870725,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(=C)C1O,0.9627237319946288,0.8487228155136108,0.8938131332397461,
G2,gmdldr_reinvent,7.781847477,7.875477791,7.270537376,9.243377686,-12.1,-2.111814976,0.923989117,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(O)C1O,0.981676459312439,0.9492445588111876,0.5120531320571899,
G2,gmdldr_reinvent,7.930440426,8.133626938,6.416264534,9.745834351,-12.1,-2.123287201,0.925276399,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CCC(O)C1O,0.9788011908531188,0.9313207268714904,0.5144240260124207,
G2,gmdldr_transmol,7.732778072,7.576091766,6.970102787,9.602743149,-11.3,-2.149893045,0.922542393,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)O)CC1O,0.9751116037368774,0.8668750524520874,0.0820499509572982,
G2,gmdldr_reinvent,8.530964851,8.939630508,7.574224472,9.428231239,-11.4,-2.375391006,0.925942421,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)CC)CC(O)CC1O,0.9433447122573853,0.864821195602417,0.1033019945025444,
G2,gmdldr_reinvent,7.397880554,8.827950478,7.420516014,9.264434814,-11.8,-2.640629768,0.923392713,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)(CC)CC)CC(O)CC1O,0.9673480987548828,0.8821479082107544,0.2284929305315017,
G2,gmdldr_reinvent,8.048359871,8.292284966,7.467984676,9.653633118,-10.3,-1.916929483,0.923063576,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC)CC(O)CC1O,0.941943883895874,0.9303606748580932,0.0683560892939567,
G2,gmdldr_reinvent,7.618841648,8.356406212,7.339120865,9.167022705,-12.7,-2.62142849,0.922705173,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)C(O)C1O,0.9798927307128906,0.9231817126274108,0.529231607913971,
G2,gmdldr_reinvent,7.861185074,8.962076187,7.269982815,9.671792984,-11.5,-2.507616282,0.924928963,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC(O)CC1O,0.98713481426239,0.8254677653312683,0.3630528748035431,
G2,gmdldr_reinvent,8.246147156,8.740866661,7.502640247,9.492797852,-11.3,-1.941738129,0.920677602,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CC1O,0.9653366804122924,0.9353281259536744,0.4801624417304992,
G2,gmdldr_reinvent,7.748072147,8.642528534,7.578505516,9.606446266,-10.6,-2.170535803,0.917928398,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC)CC(O)CC1O,0.957795023918152,0.9093742370605468,0.1069835349917411,
G2,gmdldr_reinvent,7.824206352,8.954460144,7.49669075,9.462109566,-11.3,-2.165242195,0.930794179,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(C)(C)O)CC(O)CC1O,0.9757207036018372,0.8536260724067688,0.4334059059619903,
G2,gmdldr_reinvent,7.789126396,8.704262733,7.62425375,9.434100151,-10.0,-2.157224417,0.922507405,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC)CC(O)CC1O,0.960241198539734,0.8441775441169739,0.1643409579992294,
G2,gmdldr_reinvent,7.758192062,8.844213486,7.696531296,9.257369995,-11.5,-1.471651793,0.920585573,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCCC(C)(C)O)CC(O)CC1O,0.9349473118782043,0.9135833382606506,0.4766664505004883,
G2,gmdldr_transmol,8.321218491,6.408125877,4.881395817,9.586942673,-11.5,-2.309913158,0.925332487,CC(CCCC(C)(C)O)C1CCC2C(=CC=C3CC(O)C(C)C(O)C3)CCCC21C,0.9664866924285888,0.8876188397407532,0.0801537483930587,
G2,gmdldr_reinvent,7.693556786,8.77186203,7.74381876,9.080399513,-11.2,-1.327292562,0.928443432,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCCCC(C)(C)O)CC(O)CC1O,0.9483402967453004,0.911540985107422,0.5020450353622437,
G2,gmdldr_reinvent,7.077894688,8.679355621,7.405324936,9.617853165,-11.3,-1.65863657,0.934992135,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCO)CC(O)CC1O,0.979472041130066,0.8479527235031128,0.0454078800976276,
G2,gmdldr_reinvent,7.533413887,7.124702454,6.820970058,9.684829712,-11.3,-1.431508303,0.931597531,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CO)CC(O)CC1O,0.8893088102340698,0.8773317337036133,0.0302566494792699,
G2,gmdldr_reinvent,8.386719704,7.622288227,6.956801414,9.48091507,-10.9,-1.790783167,0.932415009,C=C1C(C)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC1O,0.9402251243591307,0.8368977904319763,0.6430755853652954,
G2,gmdldr_reinvent,5.52834034,5.124266148,4.593080521,8.828229904,-10.5,0.957928121,0.921146572,C=C1C(O)CC(=CC=C2CC(O)CC(O)C2)CC1O,0.8403809666633606,0.9210515022277832,0.0766716375946998,
G2,gmdldr_reinvent,8.838177681,7.651901245,6.481313229,9.198149681,-11.3,-1.253488183,0.920847893,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)(C)O)CC1O,0.9262948036193848,0.8916618227958679,0.3013924658298492,
G2,gmdldr_reinvent,6.971792221,6.155693531,5.269956589,9.107689857,-11.5,-0.273736954,0.922274411,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(=O)O)CC1O,0.9036760330200196,0.8327763080596924,0.3867285549640655,
G2,gmdldr_reinvent,8.132604599,6.630746841,7.101629734,8.970376968,-10.4,-1.068509817,0.921558022,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)(C)CC)CC1O,0.9598727822303772,0.8830772638320923,0.8217269778251648,
G2,gmdldr_reinvent,8.669416428,7.554430008,7.305010319,9.354389191,-12.2,-0.988788128,0.922437668,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)(C)O)CC1O,0.943862795829773,0.8058802485466003,0.4194769561290741,
G2,gmdldr_reinvent,8.25818634,6.47278595,7.269192696,9.253936768,-11.6,-1.516598463,0.923109174,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)C)CC1O,0.9218469858169556,0.8529480695724487,0.1150849983096122,
G3,transmol-reinvent-gmdldr,8.143127441,8.313210487,7.412490845,9.693034172,-11.6,-2.286788464,0.933293045,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCC(C)(C)O)CC(O)CC1O,0.9675736427307128,0.9258489608764648,0.4471528828144073,
G3,transmol-reinvent-gmdldr,7.289179802,6.874279499,4.351228237,9.449054718,-10.93,-2.150130987,0.929435909,CC(CCCC(C)(C)O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.984080970287323,0.9569710493087769,0.0402584709227085,
G3,transmol-reinvent-gmdldr,4.913414955,6.048495293,4.61330986,5.945410728,-9.909,-1.403735161,0.9174698,CCC(CC)(c1ccc(OCC(=O)C(C)(C)C)c(C)c1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,0.8633718490600586,0.92016339302063,0.7597018480300903,
G3,transmol-reinvent-gmdldr,7.361017227,8.212270737,7.35124588,9.775501251,-10.52,-2.009291649,0.928809822,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CC(C)C)CC(O)CC1O,0.9353647232055664,0.8866798877716064,0.3020743727684021,
G3,transmol-reinvent-gmdldr,5.903988838,6.706568241,4.951003075,8.893852234,-10.687,-2.271906614,0.92357254,CCC(CC)(c1ccc(OCC(CO)CO)c(C)c1)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8872683048248291,0.8393434882164001,0.0102129532024264,
G3,transmol-reinvent-gmdldr,6.314901352,5.911782742,5.940359116,8.615617752,-10.088,-1.717928648,0.929611325,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(C(=O)NCCC(=O)O)n1C,0.8970618844032288,0.9648697972297668,0.2946526110172272,
G3,transmol-reinvent-gmdldr,6.318788528,6.497165203,6.987641335,7.996265411,-8.352,-0.631650388,0.919133365,CCN(CC)CCCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC,0.8703845143318176,0.9289080500602722,0.1665506958961486,
G3,transmol-reinvent-gmdldr,6.502767563,6.146933556,7.36817503,8.725636482,-10.487,-1.632842541,0.923184216,CCn1c(C(=O)NCC(=O)O)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.9297109246253968,0.8927448391914368,0.3912843763828277,
G3,transmol-reinvent-gmdldr,6.476652145,6.187590599,6.843382835,7.651802063,-9.86,-1.629853725,0.913940907,CCn1c(C(=O)NCCC(=O)O)ccc1C(CC)(CC)c1ccc(C#CC(O)(CC)CC)c(C)c1,0.9273227453231812,0.961194097995758,0.8435452580451965,
G3,transmol-reinvent-gmdldr,6.423989296,6.235285282,7.069547653,8.684697151,-9.796,-1.703227878,0.923788071,CCn1c(C(=O)NCCC(=O)O)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.9046968221664428,0.913720726966858,0.3099399507045746,
G3,transmol-reinvent-gmdldr,6.262011528,6.32399416,6.814682007,8.610302925,-9.303,-0.202162072,0.923209965,CCn1c(C(=O)NCCCN(C)C)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8980492353439331,0.8939549922943115,0.2372876107692718,
G3,transmol-reinvent-gmdldr,7.839776993,8.341568947,7.293921471,9.722770691,-12.0,-2.338979483,0.918940485,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O,0.973589301109314,0.8893333077430725,0.3148320913314819,
G3,transmol-reinvent-gmdldr,6.514671326,6.543441296,6.861738205,9.02781868,-9.969,-1.366306543,0.921628475,CCn1c(C(=O)NCCCO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8817849159240723,0.9138753414154052,0.0679231509566307,
G3,transmol-reinvent-gmdldr,6.293224335,6.34513855,6.87438488,8.771047592,-9.259,-0.355738103,0.919028282,CCn1c(C(=O)NCCN(C)C)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.8922339677810669,0.9400312900543212,0.237365260720253,
G3,transmol-reinvent-gmdldr,6.503826618,6.597239494,7.089356422,8.93108654,-9.934,-1.574789524,0.921580434,CCn1c(C(=O)NCCO)ccc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.9005520343780518,0.9168118834495544,0.077287383377552,
G3,transmol-reinvent-gmdldr,7.582694054,8.46077919,7.690443993,9.72573185,-10.943,-2.372001886,0.922946155,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CC)CC(O)CC1O,0.9669191837310792,0.8752131462097168,0.3472170531749725,
G3,transmol-reinvent-gmdldr,7.945358753,7.930434704,7.760439873,9.558196068,-9.655,-2.141065598,0.930724561,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCC)CC(O)C(C)C1O,0.9279693961143494,0.8857085704803467,0.4871532917022705,
G3,transmol-reinvent-gmdldr,7.790313244,8.064002037,7.75839901,9.781510353,-10.232,-2.338964224,0.929002583,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCC)CC(O)CC1O,0.9626634120941162,0.7921571135520935,0.3760027587413788,
G3,transmol-reinvent-gmdldr,7.492416859,8.327297211,7.798940182,9.753009796,-9.525,-2.04647541,0.93376255,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCC)CC(O)CC1O,0.93756502866745,0.8641464114189148,0.4119888842105865,
G3,transmol-reinvent-gmdldr,8.053861618,7.467820168,7.018972397,9.036397934,-10.892,-2.43904829,0.925465763,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)C)CC(O)CC1O,0.9699947237968444,0.7953265309333801,0.6557167768478394,
G3,transmol-reinvent-gmdldr,8.085056305,8.400465965,7.68940258,9.661903381,-9.119,-2.577069283,0.93301785,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(C)C1O,0.9753533601760864,0.9230814576148988,0.6008571982383728,
G3,transmol-reinvent-gmdldr,7.030872822,8.628754616,7.724279404,9.618787766,-9.748,-2.509484291,0.923128724,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C(CCCO)C1O,0.9193976521492004,0.934962809085846,0.5099456310272217,
G3,transmol-reinvent-gmdldr,8.201101303,7.747335434,6.469026089,9.539405823,-11.5,-2.102256536,0.924841881,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCC(C)(C)O)CC1O,0.9828389883041382,0.8957206010818481,0.6984312534332275,
G3,transmol-reinvent-gmdldr,8.654823303,7.782531738,6.457612038,9.538759232,-10.7,-1.58303833,0.92390269,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCC)CC(C)(C)O)CC1O,0.9646214246749878,0.897483229637146,0.6715911626815796,
G3,transmol-reinvent-gmdldr,8.958637238,7.124628067,7.400188923,9.497291565,-11.0,-1.41422987,0.92765063,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC)CC1O,0.9299445152282716,0.8926835656166077,0.1327468305826187,
G3,transmol-reinvent-gmdldr,8.284381866,7.688836098,6.775156975,9.505450249,-10.6,-2.154748917,0.922946274,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC1O,0.950978457927704,0.8849250674247742,0.5927873849868774,
G3,transmol-reinvent-gmdldr,7.630196571,8.005805969,6.96754694,9.118094444,-11.8,-2.2698946,0.92255336,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)(CC)CC)CC1O,0.9733576774597168,0.9303611516952516,0.4050913751125335,
G3,transmol-reinvent-gmdldr,8.254491806,7.892803192,6.690889835,9.556805611,-12.3,-2.48519516,0.933672369,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC1O,0.9704731702804564,0.8983978033065796,0.6228354573249817,
G3,transmol-reinvent-gmdldr,7.200234413,7.043580055,6.553936481,9.487281799,-11.0,-1.468269825,0.924392164,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCO)CC1O,0.9718601107597352,0.9267116785049438,0.0864168107509613,
calcitriol,calcitriol,9.35790062,8.415875435,7.998417854,8.51823616,-12.6,-2.190972805,0.931591928,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.9631017446517944,0.9474356174468994,0.9945058226585388,
initial_370,reference,7.760734081,6.700415134,6.081178665,9.733036995,-11.7,-2.329592228,0.923215508,C=C1C[C@H](C[C@H](C)[C@H]2CC[C@H]3/C(=C/C=C4/C[C@@H](O)C[C@H](O)C4=C)CCC[C@]23C)OC1=O,0.9709922075271606,0.9341082572937012,0.9673983454704284,
initial_370,reference,7.474468231,7.48320961,4.784743309,9.424119949,-12.2,-2.088055372,0.91937542,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)[C@@H](OCCCO)[C@@H]1O,0.9493746757507324,0.940673053264618,0.9873538613319396,
initial_370,reference,7.274447441,9.099264145,7.882005692,9.309261322,-12.7,-2.353009701,0.933092296,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)[C@H](OCCCC#N)[C@@H]1O,0.9296847581863404,0.9497462511062622,0.9975040555000304,
initial_370,reference,4.808829784,7.512544632,5.380296707,7.769826889,-11.9,-1.733013868,0.923412442,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](CCCC(C)(C)O)[C@H]4C[C@@H]4CCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,0.9572983980178832,0.9318129420280457,0.9923296570777892,
initial_370,reference,5.871087074,6.174708843,7.017891884,7.940255165,-11.6,-1.245411754,0.928676069,C=C1[C@H](O)CC(=C/C=C2\CCC[C@@]3(C)[C@H]2CCCC[C@H]3[C@H](C)CCCC(C)(C)O)C[C@H]1O,0.9671225547790528,0.8932850956916809,0.9932782053947448,
initial_370,reference,5.021199703,5.981944084,4.624753475,5.965760231,-10.3,-2.111381531,0.927488983,N[C@@H](CCCC[NH3+])CNC(=O)O,0.8400336503982544,0.8227264881134033,0.3484301269054413,
initial_370,reference,5.119577885,5.356033802,5.029389858,6.017521858,-9.8,-1.697735548,0.920069039,CC(C)C[C@H](N)CNC(=O)O,0.7898328900337219,0.6362878680229187,0.244812324643135,
initial_370,reference,6.314901352,5.911782742,5.940359116,8.615617752,-10.6,-1.82136333,0.926541328,CCCc1cc(C(O)(CC)CC)ccc1-c1cc(OCc2ccc(CO)c(CO)c2)ccc1CC,0.9268097281455994,0.8727096915245056,0.0020630322396755,
